valid_time,t2m,latitude,longitude
2020-01-01 00:00:00,299.99142,5.600000000000833,-0.19999999998663043
2020-01-01 01:00:00,299.51877,5.600000000000833,-0.19999999998663043
2020-01-01 02:00:00,299.05148,5.600000000000833,-0.19999999998663043
2020-01-01 03:00:00,298.87857,5.600000000000833,-0.19999999998663043
2020-01-01 04:00:00,298.84167,5.600000000000833,-0.19999999998663043
2020-01-01 05:00:00,298.8189,5.600000000000833,-0.19999999998663043
2020-01-01 06:00:00,298.68317,5.600000000000833,-0.19999999998663043
2020-01-01 07:00:00,297.98242,5.600000000000833,-0.19999999998663043
2020-01-01 08:00:00,298.5941,5.600000000000833,-0.19999999998663043
2020-01-01 09:00:00,300.00043,5.600000000000833,-0.19999999998663043
2020-01-01 10:00:00,301.67584,5.600000000000833,-0.19999999998663043
2020-01-01 11:00:00,303.03732,5.600000000000833,-0.19999999998663043
2020-01-01 12:00:00,303.97485,5.600000000000833,-0.19999999998663043
2020-01-01 13:00:00,304.72418,5.600000000000833,-0.19999999998663043
2020-01-01 14:00:00,305.00476,5.600000000000833,-0.19999999998663043
2020-01-01 15:00:00,304.82782,5.600000000000833,-0.19999999998663043
2020-01-01 16:00:00,304.35904,5.600000000000833,-0.19999999998663043
2020-01-01 17:00:00,303.56396,5.600000000000833,-0.19999999998663043
2020-01-01 18:00:00,302.4466,5.600000000000833,-0.19999999998663043
2020-01-01 19:00:00,301.68622,5.600000000000833,-0.19999999998663043
2020-01-01 20:00:00,301.25085,5.600000000000833,-0.19999999998663043
2020-01-01 21:00:00,300.98334,5.600000000000833,-0.19999999998663043
2020-01-01 22:00:00,300.70978,5.600000000000833,-0.19999999998663043
2020-01-01 23:00:00,300.26282,5.600000000000833,-0.19999999998663043
2020-01-02 00:00:00,299.3657,5.600000000000833,-0.19999999998663043
2020-01-02 01:00:00,298.93353,5.600000000000833,-0.19999999998663043
2020-01-02 02:00:00,298.2636,5.600000000000833,-0.19999999998663043
2020-01-02 03:00:00,298.3759,5.600000000000833,-0.19999999998663043
2020-01-02 04:00:00,298.2676,5.600000000000833,-0.19999999998663043
2020-01-02 05:00:00,298.0809,5.600000000000833,-0.19999999998663043
2020-01-02 06:00:00,297.89026,5.600000000000833,-0.19999999998663043
2020-01-02 07:00:00,297.5605,5.600000000000833,-0.19999999998663043
2020-01-02 08:00:00,299.13934,5.600000000000833,-0.19999999998663043
2020-01-02 09:00:00,301.1015,5.600000000000833,-0.19999999998663043
2020-01-02 10:00:00,302.80048,5.600000000000833,-0.19999999998663043
2020-01-02 11:00:00,304.14462,5.600000000000833,-0.19999999998663043
2020-01-02 12:00:00,305.1432,5.600000000000833,-0.19999999998663043
2020-01-02 13:00:00,305.64746,5.600000000000833,-0.19999999998663043
2020-01-02 14:00:00,305.64282,5.600000000000833,-0.19999999998663043
2020-01-02 15:00:00,305.1883,5.600000000000833,-0.19999999998663043
2020-01-02 16:00:00,304.4566,5.600000000000833,-0.19999999998663043
2020-01-02 17:00:00,303.5422,5.600000000000833,-0.19999999998663043
2020-01-02 18:00:00,302.46933,5.600000000000833,-0.19999999998663043
2020-01-02 19:00:00,301.48886,5.600000000000833,-0.19999999998663043
2020-01-02 20:00:00,300.98895,5.600000000000833,-0.19999999998663043
2020-01-02 21:00:00,300.61642,5.600000000000833,-0.19999999998663043
2020-01-02 22:00:00,300.1441,5.600000000000833,-0.19999999998663043
2020-01-02 23:00:00,299.20697,5.600000000000833,-0.19999999998663043
2020-01-03 00:00:00,298.77655,5.600000000000833,-0.19999999998663043
2020-01-03 01:00:00,297.867,5.600000000000833,-0.19999999998663043
2020-01-03 02:00:00,297.27893,5.600000000000833,-0.19999999998663043
2020-01-03 03:00:00,296.94403,5.600000000000833,-0.19999999998663043
2020-01-03 04:00:00,296.67413,5.600000000000833,-0.19999999998663043
2020-01-03 05:00:00,296.22614,5.600000000000833,-0.19999999998663043
2020-01-03 06:00:00,295.9759,5.600000000000833,-0.19999999998663043
2020-01-03 07:00:00,296.55157,5.600000000000833,-0.19999999998663043
2020-01-03 08:00:00,298.49,5.600000000000833,-0.19999999998663043
2020-01-03 09:00:00,300.19073,5.600000000000833,-0.19999999998663043
2020-01-03 10:00:00,301.76257,5.600000000000833,-0.19999999998663043
2020-01-03 11:00:00,303.19183,5.600000000000833,-0.19999999998663043
2020-01-03 12:00:00,304.31042,5.600000000000833,-0.19999999998663043
2020-01-03 13:00:00,305.00262,5.600000000000833,-0.19999999998663043
2020-01-03 14:00:00,305.2204,5.600000000000833,-0.19999999998663043
2020-01-03 15:00:00,304.92682,5.600000000000833,-0.19999999998663043
2020-01-03 16:00:00,304.27985,5.600000000000833,-0.19999999998663043
2020-01-03 17:00:00,303.38626,5.600000000000833,-0.19999999998663043
2020-01-03 18:00:00,302.25653,5.600000000000833,-0.19999999998663043
2020-01-03 19:00:00,301.42365,5.600000000000833,-0.19999999998663043
2020-01-03 20:00:00,300.89838,5.600000000000833,-0.19999999998663043
2020-01-03 21:00:00,300.32812,5.600000000000833,-0.19999999998663043
2020-01-03 22:00:00,299.2947,5.600000000000833,-0.19999999998663043
2020-01-03 23:00:00,298.84607,5.600000000000833,-0.19999999998663043
2020-01-04 00:00:00,298.386,5.600000000000833,-0.19999999998663043
2020-01-04 01:00:00,297.03412,5.600000000000833,-0.19999999998663043
2020-01-04 02:00:00,297.26056,5.600000000000833,-0.19999999998663043
2020-01-04 03:00:00,297.16364,5.600000000000833,-0.19999999998663043
2020-01-04 04:00:00,297.1068,5.600000000000833,-0.19999999998663043
2020-01-04 05:00:00,297.09625,5.600000000000833,-0.19999999998663043
2020-01-04 06:00:00,297.0088,5.600000000000833,-0.19999999998663043
2020-01-04 07:00:00,296.61124,5.600000000000833,-0.19999999998663043
2020-01-04 08:00:00,297.89655,5.600000000000833,-0.19999999998663043
2020-01-04 09:00:00,299.70264,5.600000000000833,-0.19999999998663043
2020-01-04 10:00:00,301.35446,5.600000000000833,-0.19999999998663043
2020-01-04 11:00:00,302.83026,5.600000000000833,-0.19999999998663043
2020-01-04 12:00:00,303.96008,5.600000000000833,-0.19999999998663043
2020-01-04 13:00:00,304.69885,5.600000000000833,-0.19999999998663043
2020-01-04 14:00:00,304.90283,5.600000000000833,-0.19999999998663043
2020-01-04 15:00:00,304.63266,5.600000000000833,-0.19999999998663043
2020-01-04 16:00:00,303.9013,5.600000000000833,-0.19999999998663043
2020-01-04 17:00:00,302.85992,5.600000000000833,-0.19999999998663043
2020-01-04 18:00:00,301.681,5.600000000000833,-0.19999999998663043
2020-01-04 19:00:00,300.7107,5.600000000000833,-0.19999999998663043
2020-01-04 20:00:00,300.1864,5.600000000000833,-0.19999999998663043
2020-01-04 21:00:00,299.81937,5.600000000000833,-0.19999999998663043
2020-01-04 22:00:00,299.06677,5.600000000000833,-0.19999999998663043
2020-01-04 23:00:00,298.70898,5.600000000000833,-0.19999999998663043
2020-01-05 00:00:00,299.02496,5.600000000000833,-0.19999999998663043
2020-01-05 01:00:00,298.12924,5.600000000000833,-0.19999999998663043
2020-01-05 02:00:00,297.23843,5.600000000000833,-0.19999999998663043
2020-01-05 03:00:00,296.18918,5.600000000000833,-0.19999999998663043
2020-01-05 04:00:00,295.55408,5.600000000000833,-0.19999999998663043
2020-01-05 05:00:00,295.20374,5.600000000000833,-0.19999999998663043
2020-01-05 06:00:00,294.89432,5.600000000000833,-0.19999999998663043
2020-01-05 07:00:00,295.28265,5.600000000000833,-0.19999999998663043
2020-01-05 08:00:00,297.8941,5.600000000000833,-0.19999999998663043
2020-01-05 09:00:00,300.05188,5.600000000000833,-0.19999999998663043
2020-01-05 10:00:00,301.86603,5.600000000000833,-0.19999999998663043
2020-01-05 11:00:00,303.23584,5.600000000000833,-0.19999999998663043
2020-01-05 12:00:00,304.20282,5.600000000000833,-0.19999999998663043
2020-01-05 13:00:00,304.69458,5.600000000000833,-0.19999999998663043
2020-01-05 14:00:00,304.56564,5.600000000000833,-0.19999999998663043
2020-01-05 15:00:00,303.85654,5.600000000000833,-0.19999999998663043
2020-01-05 16:00:00,302.88406,5.600000000000833,-0.19999999998663043
2020-01-05 17:00:00,302.03574,5.600000000000833,-0.19999999998663043
2020-01-05 18:00:00,301.01526,5.600000000000833,-0.19999999998663043
2020-01-05 19:00:00,300.26965,5.600000000000833,-0.19999999998663043
2020-01-05 20:00:00,299.837,5.600000000000833,-0.19999999998663043
2020-01-05 21:00:00,299.53973,5.600000000000833,-0.19999999998663043
2020-01-05 22:00:00,299.16095,5.600000000000833,-0.19999999998663043
2020-01-05 23:00:00,298.21878,5.600000000000833,-0.19999999998663043
2020-01-06 00:00:00,298.44516,5.600000000000833,-0.19999999998663043
2020-01-06 01:00:00,298.64743,5.600000000000833,-0.19999999998663043
2020-01-06 02:00:00,298.45065,5.600000000000833,-0.19999999998663043
2020-01-06 03:00:00,297.97266,5.600000000000833,-0.19999999998663043
2020-01-06 04:00:00,296.95914,5.600000000000833,-0.19999999998663043
2020-01-06 05:00:00,296.02222,5.600000000000833,-0.19999999998663043
2020-01-06 06:00:00,295.5362,5.600000000000833,-0.19999999998663043
2020-01-06 07:00:00,295.68726,5.600000000000833,-0.19999999998663043
2020-01-06 08:00:00,298.08008,5.600000000000833,-0.19999999998663043
2020-01-06 09:00:00,300.17218,5.600000000000833,-0.19999999998663043
2020-01-06 10:00:00,301.92953,5.600000000000833,-0.19999999998663043
2020-01-06 11:00:00,303.2278,5.600000000000833,-0.19999999998663043
2020-01-06 12:00:00,304.11365,5.600000000000833,-0.19999999998663043
2020-01-06 13:00:00,304.71796,5.600000000000833,-0.19999999998663043
2020-01-06 14:00:00,304.81354,5.600000000000833,-0.19999999998663043
2020-01-06 15:00:00,304.5244,5.600000000000833,-0.19999999998663043
2020-01-06 16:00:00,303.6101,5.600000000000833,-0.19999999998663043
2020-01-06 17:00:00,302.60834,5.600000000000833,-0.19999999998663043
2020-01-06 18:00:00,301.41464,5.600000000000833,-0.19999999998663043
2020-01-06 19:00:00,300.7885,5.600000000000833,-0.19999999998663043
2020-01-06 20:00:00,300.32825,5.600000000000833,-0.19999999998663043
2020-01-06 21:00:00,299.9577,5.600000000000833,-0.19999999998663043
2020-01-06 22:00:00,299.5485,5.600000000000833,-0.19999999998663043
2020-01-06 23:00:00,299.08646,5.600000000000833,-0.19999999998663043
2020-01-07 00:00:00,298.57434,5.600000000000833,-0.19999999998663043
2020-01-07 01:00:00,297.99637,5.600000000000833,-0.19999999998663043
2020-01-07 02:00:00,297.4425,5.600000000000833,-0.19999999998663043
2020-01-07 03:00:00,297.01785,5.600000000000833,-0.19999999998663043
2020-01-07 04:00:00,296.6447,5.600000000000833,-0.19999999998663043
2020-01-07 05:00:00,296.45813,5.600000000000833,-0.19999999998663043
2020-01-07 06:00:00,296.37036,5.600000000000833,-0.19999999998663043
2020-01-07 07:00:00,296.77466,5.600000000000833,-0.19999999998663043
2020-01-07 08:00:00,298.77237,5.600000000000833,-0.19999999998663043
2020-01-07 09:00:00,300.80585,5.600000000000833,-0.19999999998663043
2020-01-07 10:00:00,302.56158,5.600000000000833,-0.19999999998663043
2020-01-07 11:00:00,303.97107,5.600000000000833,-0.19999999998663043
2020-01-07 12:00:00,304.90747,5.600000000000833,-0.19999999998663043
2020-01-07 13:00:00,305.33234,5.600000000000833,-0.19999999998663043
2020-01-07 14:00:00,305.00903,5.600000000000833,-0.19999999998663043
2020-01-07 15:00:00,304.16797,5.600000000000833,-0.19999999998663043
2020-01-07 16:00:00,303.11096,5.600000000000833,-0.19999999998663043
2020-01-07 17:00:00,302.28925,5.600000000000833,-0.19999999998663043
2020-01-07 18:00:00,301.4457,5.600000000000833,-0.19999999998663043
2020-01-07 19:00:00,300.80347,5.600000000000833,-0.19999999998663043
2020-01-07 20:00:00,300.3208,5.600000000000833,-0.19999999998663043
